Gender,Age,Area,Income,Feature,Brand,NumberOfDevices,Preference,Heard,ShoppingOnline,Unlock
Female,43,rural,$25.000 to $50.000,Quality,None of these,,Safety,No,50,Biometrics - fingerprint
Female,43,urban,$100.000 to $150.000,Brand,None of these,,Price,Yes,62,Remote unlock by application
Male,46,rural,$25.000 to $50.000,Friend’s recommendation,Loxone,5-10,Price,Yes,44,Biometrics - fingerprint
Male,47,urban,$50.000 to $75.000,Convenience,Fibaro,>15,Smart Features,Yes,55,Bluetooth
Female,46,rural,$100.000 to $150.000,Packaging,Loxone,5-10,Smart Features,No,46,Bluetooth
Male,37,rural,$50.000 to $75.000,Convenience,iNels,1-5,Smart Features,No,70,Biometrics - fingerprint
Male,36,urban,$75.000 to $100.000,Packaging,Amazon Alexa,1-5,Smart Features,Yes,80,NFC
Male,44,suburban,Less than $25.000,Price,Nest,1-5,Safety,No,56,Biometrics - photo
Female,38,suburban,$100.000 to $150.000,Brand,None of these,,Safety,No,62,Biometrics - fingerprint
Female,31,urban,$150.000 or More,Quality,Fibaro,1-5,Remote Access,No,56,Biometrics - fingerprint
Female,37,suburban,$25.000 to $50.000,Price,Fibaro,1-5,Price,No,45,Remote unlock by application
Male,48,rural,$50.000 to $75.000,Friend’s recommendation,Loxone,1-5,Safety,No,44,NFC
Female,37,urban,$75.000 to $100.000,Price,Loxone,,Smart Features,No,,Biometrics - fingerprint
Female,37,suburban,$50.000 to $75.000,Durability,Loxone,1-5,Safety,No,48,Conventional key
Male,37,urban,$50.000 to $75.000,Durability,None of these,,Smart Features,No,51,Biometrics - eyescan
Male,41,urban,$150.000 or More,Friend’s recommendation,Apple Home Kit,5-10,Safety,No,43,Biometrics - fingerprint
Female,32,urban,$50.000 to $75.000,Packaging,iNels,1-5,Price,No,75,Biometrics - photo
Male,36,suburban,$50.000 to $75.000,Friend’s recommendation,None of these,,Remote Access,Yes,51,Remote unlock by application
Female,47,rural,Less than $25.000,Price,Nest,5-10,Safety,Yes,49,Biometrics - fingerprint
Female,56,rural,$75.000 to $100.000,Quality,Google Home,5-10,Price,Yes,37,Biometrics - eyescan
Male,42,urban,Less than $25.000,Brand,None of these,,Safety,No,41,NFC
Male,43,urban,$50.000 to $75.000,Price,Loxone,5-10,Smart Features,Yes,37,NFC
Female,57,urban,Less than $25.000,Safety,Google Home,1-5,Safety,No,39,NFC
Male,44,urban,Less than $25.000,Quality,None of these,,Price,Yes,50,Remote unlock by application
Male,38,urban,$25.000 to $50.000,Brand,None of these,,Safety,No,52,NFC
Male,46,rural,$25.000 to $50.000,Price,None of these,,Safety,Yes,55,NFC
Male,36,suburban,Less than $25.000,Brand,Google Home,1-5,Safety,Yes,62,Remote unlock by application
Female,42,urban,$25.000 to $50.000,Friend’s recommendation,Fibaro,,Price,Yes,,Conventional key
Male,43,rural,$150.000 or More,Quality,None of these,,Brand,No,46,NFC
Male,30,rural,$100.000 to $150.000,Quality,Nest,1-5,Brand,No,89,Biometrics - fingerprint
Female,46,urban,$100.000 to $150.000,Quality,None of these,,Safety,No,43,Biometrics - photo
Female,49,rural,$75.000 to $100.000,Price,Fibaro,1-5,Smart Features,No,42,Biometrics - fingerprint
Male,41,rural,Less than $25.000,Price,Apple Home Kit,,Price,No,,Remote unlock by application
Male,48,urban,$75.000 to $100.000,Safety,None of these,,Smart Features,Yes,36,Biometrics - fingerprint
Female,38,suburban,$25.000 to $50.000,Friend’s recommendation,None of these,,Safety,No,48,Remote unlock by application
Female,45,urban,Less than $25.000,Quality,None of these,,Remote Access,Yes,52,Biometrics - eyescan
Male,36,urban,Less than $25.000,Brand,None of these,,Safety,Yes,73,NFC
Female,46,rural,$50.000 to $75.000,Friend’s recommendation,Nest,1-5,Price,No,41,Remote unlock by application
Male,42,urban,$25.000 to $50.000,Friend’s recommendation,Loxone,1-5,Price,No,55,NFC
Male,43,suburban,$100.000 to $150.000,Quality,Apple Home Kit,>15,Remote Access,Yes,36,Biometrics - fingerprint
Female,38,urban,$150.000 or More,Quality,None of these,,Brand,Yes,55,NFC
Female,46,rural,$150.000 or More,Quality,Loxone,5-10,Brand,No,48,Biometrics - eyescan
Female,45,urban,$25.000 to $50.000,Price,Loxone,5-10,Safety,Yes,43,Remote unlock by application
Male,37,urban,$75.000 to $100.000,Packaging,Nest,1-5,Remote Access,Yes,55,Biometrics - fingerprint
Female,33,suburban,$100.000 to $150.000,Packaging,None of these,,Brand,No,51,Remote unlock by application
Male,47,suburban,$150.000 or More,Packaging,None of these,,Brand,Yes,33,Remote unlock by application
Female,49,urban,$50.000 to $75.000,Durability,None of these,,Brand,Yes,39,Remote unlock by application
Male,40,urban,$25.000 to $50.000,Durability,None of these,,Safety,Yes,57,Biometrics - fingerprint
Male,32,suburban,$75.000 to $100.000,Friend’s recommendation,None of these,,Smart Features,Yes,68,NFC
Female,46,suburban,$50.000 to $75.000,Quality,None of these,,Brand,No,40,Biometrics - fingerprint
Male,33,suburban,$25.000 to $50.000,Friend’s recommendation,None of these,,Remote Access,No,62,Remote unlock by application
Male,36,urban,$100.000 to $150.000,Quality,Amazon Alexa,>15,Smart Features,Yes,72,Bluetooth
Female,29,suburban,$150.000 or More,Quality,Loxone,5-10,Remote Access,Yes,86,Remote unlock by application
Male,47,rural,Less than $25.000,Safety,None of these,,Price,No,51,Bluetooth
Male,42,rural,$50.000 to $75.000,Brand,Google Home,>15,Price,Yes,45,Biometrics - photo
Male,35,suburban,Less than $25.000,Safety,None of these,,Safety,Yes,71,Biometrics - photo
Male,43,urban,$75.000 to $100.000,Quality,iNels,1-5,Price,No,48,NFC
Male,49,rural,$75.000 to $100.000,Safety,None of these,,Remote Access,No,44,Bluetooth
Female,43,rural,$75.000 to $100.000,Friend’s recommendation,Fibaro,1-5,Safety,Yes,35,Remote unlock by application
Female,39,urban,$50.000 to $75.000,Quality,Amazon Alexa,>15,Remote Access,Yes,58,Remote unlock by application
Female,41,rural,$25.000 to $50.000,Price,Nest,5-10,Price,No,69,Biometrics - eyescan
Male,36,suburban,$100.000 to $150.000,Packaging,None of these,,Safety,No,67,Biometrics - photo
Female,40,rural,$50.000 to $75.000,Convenience,Amazon Alexa,5-10,Safety,Yes,42,NFC
Female,45,suburban,Less than $25.000,Safety,None of these,,Remote Access,No,48,NFC
Male,35,suburban,Less than $25.000,Brand,Loxone,,Remote Access,Yes,,Biometrics - fingerprint
Male,35,rural,$150.000 or More,Quality,Amazon Alexa,10-15,Brand,Yes,58,Bluetooth
Male,41,rural,Less than $25.000,Safety,Nest,5-10,Price,Yes,43,Biometrics - photo
Female,43,suburban,$50.000 to $75.000,Quality,None of these,,Price,Yes,67,Bluetooth
Male,35,suburban,$150.000 or More,Quality,Loxone,,Remote Access,Yes,,Biometrics - photo
Female,48,rural,$75.000 to $100.000,Quality,Apple Home Kit,5-10,Brand,Yes,55,Conventional key
Male,37,urban,Less than $25.000,Brand,Apple Home Kit,5-10,Safety,Yes,52,Conventional key
Male,40,rural,$150.000 or More,Packaging,Amazon Alexa,>15,Brand,Yes,49,Biometrics - eyescan
Male,36,suburban,$100.000 to $150.000,Durability,Google Home,5-10,Safety,Yes,70,Remote unlock by application
Male,49,suburban,$100.000 to $150.000,Quality,None of these,,Brand,No,37,Biometrics - fingerprint
Male,43,suburban,$75.000 to $100.000,Packaging,None of these,,Smart Features,Yes,36,Biometrics - eyescan
Female,32,rural,$50.000 to $75.000,Packaging,Amazon Alexa,10-15,Safety,Yes,64,NFC
Female,39,suburban,$50.000 to $75.000,Packaging,Fibaro,5-10,Safety,No,68,Biometrics - fingerprint
Male,34,urban,$25.000 to $50.000,Friend’s recommendation,Apple Home Kit,10-15,Price,Yes,62,Biometrics - fingerprint
Male,37,rural,$75.000 to $100.000,Quality,Fibaro,,Brand,No,,Remote unlock by application
Female,44,rural,Less than $25.000,Convenience,Google Home,1-5,Price,No,46,Bluetooth
Female,40,rural,$100.000 to $150.000,Packaging,None of these,,Remote Access,Yes,52,Remote unlock by application
Male,50,rural,$150.000 or More,Brand,Apple Home Kit,,Brand,Yes,,Biometrics - fingerprint
Female,41,rural,$75.000 to $100.000,Price,Loxone,1-5,Price,No,55,Biometrics - photo
Female,33,urban,$50.000 to $75.000,Friend’s recommendation,Loxone,1-5,Safety,No,72,Biometrics - eyescan
Female,43,suburban,Less than $25.000,Safety,Nest,,Safety,No,,Conventional key
Male,34,suburban,$50.000 to $75.000,Convenience,Fibaro,1-5,Smart Features,Yes,72,Biometrics - fingerprint
Male,35,suburban,$150.000 or More,Packaging,None of these,,Brand,No,59,Remote unlock by application
Male,50,suburban,$150.000 or More,Friend’s recommendation,Amazon Alexa,10-15,Smart Features,Yes,41,NFC
Male,39,suburban,Less than $25.000,Price,Nest,5-10,Brand,Yes,62,Conventional key
Male,39,urban,$100.000 to $150.000,Price,Fibaro,1-5,Safety,No,63,Conventional key
Male,25,suburban,$50.000 to $75.000,Brand,None of these,,Safety,Yes,78,Conventional key
Male,39,suburban,$25.000 to $50.000,Quality,Fibaro,,Price,Yes,,Biometrics - photo
Female,33,rural,$50.000 to $75.000,Packaging,Loxone,5-10,Smart Features,Yes,58,Biometrics - eyescan
Male,34,suburban,$25.000 to $50.000,Price,Google Home,1-5,Price,No,64,Conventional key
Male,49,rural,Less than $25.000,Brand,None of these,,Remote Access,Yes,37,Biometrics - eyescan
Male,39,urban,$75.000 to $100.000,Friend’s recommendation,Apple Home Kit,10-15,Price,Yes,52,Biometrics - photo
Female,39,urban,$25.000 to $50.000,Brand,None of these,,Remote Access,Yes,57,Remote unlock by application
Female,40,urban,$25.000 to $50.000,Convenience,Amazon Alexa,>15,Price,Yes,56,Bluetooth
Male,41,rural,$50.000 to $75.000,Quality,Amazon Alexa,5-10,Safety,Yes,45,Remote unlock by application
Female,33,rural,$150.000 or More,Brand,None of these,,Brand,No,56,Biometrics - fingerprint
Male,42,urban,$75.000 to $100.000,Friend’s recommendation,None of these,,Price,No,49,Biometrics - fingerprint
Male,44,urban,$100.000 to $150.000,Brand,Amazon Alexa,10-15,Safety,Yes,49,Biometrics - fingerprint
Female,42,rural,$25.000 to $50.000,Safety,Google Home,10-15,Safety,Yes,50,Biometrics - photo
Male,35,suburban,$25.000 to $50.000,Durability,Fibaro,>15,Safety,No,61,NFC
Male,36,rural,$100.000 to $150.000,Friend’s recommendation,None of these,,Price,No,66,NFC
Male,45,rural,$25.000 to $50.000,Brand,None of these,,Price,No,,Biometrics - fingerprint
Male,26,suburban,Less than $25.000,Durability,Amazon Alexa,5-10,Price,Yes,94,NFC
Male,34,urban,$100.000 to $150.000,Friend’s recommendation,Loxone,1-5,Safety,Yes,75,NFC
Female,37,urban,$75.000 to $100.000,Friend’s recommendation,Loxone,1-5,Brand,No,56,Conventional key
Female,34,suburban,$75.000 to $100.000,Friend’s recommendation,None of these,,Price,No,63,Remote unlock by application
Male,35,urban,$100.000 to $150.000,Brand,Nest,1-5,Remote Access,No,74,Biometrics - fingerprint
Male,39,rural,$150.000 or More,Quality,None of these,,Price,No,50,Biometrics - eyescan
Female,34,suburban,$75.000 to $100.000,Quality,None of these,,Safety,Yes,57,Conventional key
Female,37,rural,$100.000 to $150.000,Durability,Google Home,1-5,Smart Features,No,56,NFC
Male,37,rural,$50.000 to $75.000,Brand,None of these,,Price,No,,Biometrics - photo
Female,23,urban,$150.000 or More,Durability,Amazon Alexa,>15,Remote Access,Yes,88,Remote unlock by application
Male,36,rural,$25.000 to $50.000,Price,Google Home,5-10,Safety,Yes,51,Biometrics - eyescan
Male,41,urban,$25.000 to $50.000,Brand,Fibaro,>15,Remote Access,Yes,47,Remote unlock by application
Male,45,urban,$150.000 or More,Safety,Loxone,1-5,Remote Access,Yes,51,Biometrics - photo
Male,31,suburban,$25.000 to $50.000,Quality,None of these,,Safety,Yes,74,Biometrics - fingerprint
Female,51,urban,Less than $25.000,Safety,None of these,,Safety,Yes,50,Biometrics - eyescan
Female,45,urban,$25.000 to $50.000,Friend’s recommendation,Fibaro,1-5,Remote Access,No,31,Remote unlock by application
Male,39,urban,$75.000 to $100.000,Safety,None of these,,Smart Features,Yes,43,Biometrics - fingerprint
Female,43,suburban,$75.000 to $100.000,Convenience,None of these,,Price,Yes,55,Remote unlock by application
Female,28,urban,Less than $25.000,Safety,None of these,,Remote Access,Yes,88,Biometrics - eyescan
Female,41,rural,$75.000 to $100.000,Brand,Fibaro,5-10,Safety,Yes,48,NFC
Female,34,rural,$50.000 to $75.000,Convenience,iNels,1-5,Safety,Yes,67,NFC
Female,38,rural,$50.000 to $75.000,Packaging,Loxone,1-5,Brand,No,54,Conventional key
Male,39,urban,$50.000 to $75.000,Packaging,Loxone,10-15,Smart Features,No,46,Bluetooth
Male,35,urban,$25.000 to $50.000,Convenience,Google Home,10-15,Safety,Yes,54,Remote unlock by application
Female,49,suburban,$150.000 or More,Packaging,Fibaro,10-15,Safety,Yes,50,NFC
Female,44,rural,Less than $25.000,Brand,None of these,,Price,No,,Remote unlock by application
Male,40,rural,$25.000 to $50.000,Friend’s recommendation,Google Home,10-15,Safety,Yes,52,Remote unlock by application
Female,33,suburban,$150.000 or More,Quality,Amazon Alexa,>15,Smart Features,No,38,NFC
Female,33,suburban,$150.000 or More,Durability,None of these,,Brand,No,61,Conventional key
Male,37,urban,$150.000 or More,Quality,Amazon Alexa,10-15,Remote Access,Yes,68,Biometrics - fingerprint
Female,38,rural,$50.000 to $75.000,Durability,iNels,1-5,Safety,No,57,Remote unlock by application
Male,44,rural,$100.000 to $150.000,Durability,Apple Home Kit,10-15,Safety,Yes,47,Biometrics - eyescan
Female,38,rural,$50.000 to $75.000,Price,None of these,,Brand,No,62,Conventional key
Female,33,rural,$75.000 to $100.000,Price,Google Home,5-10,Safety,Yes,39,Biometrics - photo
Male,40,urban,$150.000 or More,Friend’s recommendation,Amazon Alexa,5-10,Price,Yes,43,NFC
Female,34,urban,$150.000 or More,Quality,Nest,5-10,Safety,Yes,64,Biometrics - eyescan
Male,41,suburban,$150.000 or More,Quality,None of these,,Remote Access,Yes,55,Biometrics - fingerprint
Male,42,rural,$100.000 to $150.000,Quality,iNels,1-5,Safety,No,57,NFC
Male,42,suburban,Less than $25.000,Safety,Amazon Alexa,1-5,Price,No,57,Bluetooth
Female,26,suburban,$25.000 to $50.000,Quality,Google Home,>15,Price,Yes,79,Remote unlock by application
Female,49,urban,$25.000 to $50.000,Durability,Amazon Alexa,10-15,Remote Access,Yes,34,Remote unlock by application
Male,34,suburban,$100.000 to $150.000,Durability,Loxone,1-5,Brand,No,51,Conventional key
Female,43,suburban,$75.000 to $100.000,Packaging,Apple Home Kit,10-15,Safety,Yes,43,Biometrics - eyescan
Female,40,urban,$100.000 to $150.000,Friend’s recommendation,Google Home,10-15,Price,Yes,58,Bluetooth
Female,39,urban,$150.000 or More,Packaging,None of these,,Safety,Yes,35,Conventional key
Male,38,urban,$25.000 to $50.000,Convenience,None of these,,Price,No,61,Biometrics - fingerprint
Male,37,suburban,$50.000 to $75.000,Durability,Amazon Alexa,>15,Smart Features,Yes,79,Bluetooth
